"dev_os","OS Version","temp","title","timestamp","comp_bar","Roll","pos_tech","pos_acc","Make and Model","press","Pitch","editor","Azimuth","cam_vert","cam_hoz","pos_sat","id","Name","What is your name?","Have you seen a butterfly?","If you can, take a photo of the butterfly you have seen.","How many of this butterfly did you see?","Can you see any of these plants within 5 metres (a large room) around you? Tick all that you see.","What did the grasses look like?","Would you like to record more information that would be useful for scientists?","Any other comments?","What was the main colour of the butterfly?","Was it one of these?","What was the butterfly doing?","How would you describe the habitat/area around the butterfly/you? (football pitch area around you)","What kind of urban?","Are you next to a hedgerow?","What type of woodland?","What type of grassland?","What type of farmland?","Was it this butterfly?","geom"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T14:57:08.082Z","","14.12628432633229","","-1","MOTOROLA XT1068","","-21.35190900589022","a0ea0520-3574-4371-b9a3-6af8c208632a.json","102.46277547543363","","","","_677s1ptdr","Penparcau Survey 2016 - V1-3-30-06-2016 15h57m01s","CG test","No","<i>blank</i>","","Ivy,Grasses",,"No","",,,,,,,,,,,"-4.061097426037693,52.401652190976705"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T14:59:11.280Z","","-4.118189562412434","","-1","MOTOROLA XT1068","","-7.163073807138955","a0ea0520-3574-4371-b9a3-6af8c208632a.json","177.7979110394092","","","","_h61ak7u2p","Penparcau Survey 2016 - V1-3-20-07-2016 15h59m02s","CG","Yes","<i>blank</i>","1","Nettle,Thistle,Dock or sorrel,Grasses",,"No","","Brown","Meadow Brown","Flying",,,,,,,,"-4.071467968874651,52.405499543911645"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-21T13:56:42.001Z","","7.0471689120184235","","-1","MOTOROLA XT1068","","-22.062875349427895","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-32.284596659357774","","","","_z4jckthuk","Penparcau Survey 2016 - V1-3-21-06-2016 14h56m04s","Chloe new path","No","<i>blank</i>","","Nettle,Grasses",,"No","",,,,,,,,,,,"-4.0754204834815235,52.39953921307173"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-07-02T13:22:51.386Z","","-11.442357223107548","","16","MOTOROLA XT1068","","-9.039901361805384","a0ea0520-3574-4371-b9a3-6af8c208632a.json","177.00793136000553","","","","_sfsjrzclk","Penparcau Survey 2016 - V1-3-02-07-2016 14h22m39s","Party yn y Parc","No","<i>blank</i>","","Nettle,Grasses",,"Yes","It's too cold to see butterflies",,,,"Urban","Parks, playgrounds, allotments or community grasslands","Yes",,,,,"-4.0710649,52.400802299999995"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-21T14:49:49.104Z","","1.4224019424156706","","-1","MOTOROLA XT1068","","-22.659488958333924","a0ea0520-3574-4371-b9a3-6af8c208632a.json","67.78998268221339","","","","_sq2wstvlp","Penparcau Survey 2016 - V1-3-21-06-2016 15h49m37s","Chloe new path","No","<i>blank</i>","","Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.0823514623775985,52.40236614492253"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-22T14:18:22.563Z","","1.6695835002706703","","-1","MOTOROLA XT1068","","-26.55532128542977","a0ea0520-3574-4371-b9a3-6af8c208632a.json","70.05579548652757","","","","_p34kw1xz1","Penparcau Survey 2016 - V1-3-22-07-2016 15h18m16s","CG","No","<i>blank</i>","","Ivy,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.079113480418812,52.40737784630752"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-16T11:19:59.367Z","","0.9166542887414353","","2200","MOTOROLA XT1068","","-41.08480021620437","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-6.250177189658085","","","","_q575gnprf","Penparcau Survey 2016 - V1-3-16-06-2016 12h19m48s","Aline","Yes","<br/><a href="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-16-06-2016 12h19m48s/1466075922675.jpg"><img src="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-16-06-2016 12h19m48s/1466075922675_thumb.jpg" style="width:100px;border:0;"></a>","1","Grasses","Long grass, maybe grazed, some flowers","No","","Orange","Large Skipper","Resting",,,,,,,,"-4.0657242,52.409930800000005"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-19T16:06:12.229Z","","13.996701977398807","","26.357999801635742","MOTOROLA XT1068","","-43.1983851793919","a0ea0520-3574-4371-b9a3-6af8c208632a.json","165.4908937022867","","","","_s28v4kpy9","Penparcau Survey 2016 - V1-3-19-07-2016 17h06m08s","CG","Yes","<i>blank</i>","1","No",,"No","","Brown","Speckled Wood","Flying",,,,,,,,"-4.072382,52.401069499999984"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T13:40:07.932Z","","-6.365244532831643","","-1","MOTOROLA XT1068","","-1.4742828854123238","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-26.539299369184214","","","","_aod9mvgl2","Penparcau Survey 2016 - V1-3-20-07-2016 14h40m01s","CG","No","<i>blank</i>","","Nettle,Ivy,Dock or sorrel,Grasses",,"Yes","",,,,"Woodland",,"Yes","Lots of wild flowers, shrubs and plants",,,,"-4.068961699567167,52.40290597002724"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-13T12:14:42.421Z","","8.130102235113116","","96","MOTOROLA XT1068","","-30.106340050013984","a0ea0520-3574-4371-b9a3-6af8c208632a.json","164.1468490774116","","","","_jy1f5dlio","Penparcau Survey 2016 - V1-3-13-06-2016 13h14m35s","Chloe","No","<i>blank</i>","","Nettle,Dock or sorrel,Grasses",,"Yes","",,,,"Urban","Parks, playgrounds, allotments or community grasslands","No",,,,,"-4.06472010000004,52.4041506"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-14T09:57:41.357Z","","8.09499506277925","","7","MOTOROLA XT1068","","-21.62573470481062","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-56.439724583647944","","","","_08n1f9t7z","Penparcau Survey 2016 - V1-3-14-07-2016 10h57m34s","Chloe test","No","<i>blank</i>","","Nettle,Grasses",,"No","",,,,,,,,,,,"-4.075962799999956,52.39945949999989"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T13:51:20.732Z","","2.4284995860508327","","423.7650146484375","MOTOROLA XT1068","","-25.720573131111248","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-149.12189456386594","","","","_pvtq3jg6e","Penparcau Survey 2016 - V1-3-30-06-2016 14h51m17s","CG test","No","<i>blank</i>","","Nettle,Dock or sorrel",,"No","",,,,,,,,,,,"-4.071816700000019,52.401097400000005"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-13T11:49:19.340Z","","5.603985798887872","","8","MOTOROLA XT1068","","-17.958648828113084","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-150.64696652250305","","","","_lycdpllgi","Penparcau Survey 2016 - V1-3-13-06-2016 12h49m10s","Chloe","No","<i>blank</i>","","Nettle,Ivy,Thistle,Dock or sorrel,Grasses",,"Yes","",,,,"Urban","Parks, playgrounds, allotments or community grasslands","Yes",,,,,"-4.061638199999971,52.40139639999982"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-06T13:24:14.965Z","","22.39347528827673","","2200","MOTOROLA XT1068","","-18.79345333149226","a0ea0520-3574-4371-b9a3-6af8c208632a.json","154.57045940819017","","","","_rjspeporg","Penparcau Survey 2016 - V1-3-06-06-2016 14h23m34s","Chloe","No","<i>blank</i>","","Lady's smock,Grasses",,"Yes",,,,,"Urban","Parks, playgrounds, allotments or community grasslands","Yes",,,,,"-4.068658099999993,52.404828799999734"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-21T14:58:28.077Z","","10.107426631906174","","10","MOTOROLA XT1068","","-20.209168838875605","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-173.05042413225175","","","","_6gwwo8fcy","Penparcau Survey 2016 - V1-3-21-06-2016 15h58m22s","Chloe new path","No","<i>blank</i>","","Bird's foot trefoil,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.082559500000018,52.401519999999955"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T15:13:59.398Z","","4.9376991378058355","","6","MOTOROLA XT1068","","-20.526668474896354","a0ea0520-3574-4371-b9a3-6af8c208632a.json","117.11058743357871","","","","_s921vhpbv","Penparcau Survey 2016 - V1-3-30-06-2016 16h13m52s","CG test","No","<i>blank</i>","","Thistle,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.0589003,52.40305589999999"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-13T12:16:05.930Z","","8.804997495870307","","96","MOTOROLA XT1068","","-24.55874087781915","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-70.89075879180496","","","","_bhc9i83d4","Penparcau Survey 2016 - V1-3-13-06-2016 13h15m58s","Chloe","No","<i>blank</i>","","Bird's foot trefoil,Dock or sorrel,Grasses",,"Yes","",,,,"Urban","Parks, playgrounds, allotments or community grasslands","No",,,,,"-4.065270199999985,52.404366999999915"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T15:18:45.503Z","","5.531395402162622","","-1","MOTOROLA XT1068","","-17.776130805564712","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-41.81290862701149","","","","_pdu73epev","Penparcau Survey 2016 - V1-3-30-06-2016 16h18m36s","CG test","No","<i>blank</i>","","Thistle,Grasses",,"No","",,,,,,,,,,,"-4.059049988828218,52.403127969694275"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-06T13:33:41.989Z","","4.8923074081292235","","500","MOTOROLA XT1068","","-14.686306904307267","a0ea0520-3574-4371-b9a3-6af8c208632a.json","69.39688030710727","","","","_ifcz3zbao","Penparcau Survey 2016 - V1-3-06-06-2016 14h33m28s","Chloe","No","<i>blank</i>","","Nettle,Lady's smock,Dock or sorrel,Grasses",,"Yes",,,,,"Woodland",,"Yes","Lots of wild flowers, shrubs and plants",,,,"-4.070955200000011,52.40374959999997"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T14:20:30.488Z","","-1.5228419018731179","","-1","MOTOROLA XT1068","","-10.764431065906162","a0ea0520-3574-4371-b9a3-6af8c208632a.json","171.43232499711905","","","","_ei319btqd","Penparcau Survey 2016 - V1-3-20-07-2016 15h20m22s","CG","No","<i>blank</i>","","Nettle,Ivy,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.075085654398454,52.40658055104108"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-22T13:05:08.026Z","","22.080446011067753","","-1","MOTOROLA XT1068","","-19.496658872585506","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-0.5182853196694399","","","","_7a1fia7zf","Penparcau Survey 2016 - V1-3-22-07-2016 14h04m59s","CG","No","<i>blank</i>","","Nettle,Ivy,Holly,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.078182273624194,52.406292163062595"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T14:57:48.356Z","","11.405504937440744","","-1","MOTOROLA XT1068","","-20.9440920709271","a0ea0520-3574-4371-b9a3-6af8c208632a.json","118.66364950743454","","","","_nn7u2y1vf","Penparcau Survey 2016 - V1-3-30-06-2016 15h57m40s","CG test","No","<i>blank</i>","","Ivy,Bird's foot trefoil,Grasses",,"No","",,,,,,,,,,,"-4.060979909406268,52.401584314744106"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-22T13:08:06.707Z","","10.795972879493283","","-1","MOTOROLA XT1068","","-18.878318431929667","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-7.555588557040309","","","","_oq4jlj8q3","Penparcau Survey 2016 - V1-3-22-07-2016 14h07m57s","CG","No","<i>blank</i>","","Nettle,Ivy,Grasses",,"No","",,,,,,,,,,,"-4.0801996771522715,52.408030769939046"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-19T12:02:46.802Z","","-5.225927144364849","","5","MOTOROLA XT1068","","-12.88309598228888","a0ea0520-3574-4371-b9a3-6af8c208632a.json","130.92260963355685","","","","_922mr5w57","Penparcau Survey 2016 - V1-3-19-07-2016 13h02m40s","CG","Yes","<br/><a href="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-19-07-2016 13h02m40s/1468929709449.jpg"><img src="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-19-07-2016 13h02m40s/1468929709449_thumb.jpg" style="width:100px;border:0;"></a><a href="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-19-07-2016 13h02m40s/1468929724730.jpg"><img src="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-19-07-2016 13h02m40s/1468929724730_thumb.jpg" style="width:100px;border:0;"></a>","1","Nettle,Bird's foot trefoil,Dock or sorrel,Grasses",,"No","","Blue","Common Blue","Feeding,Flying",,,,,,,,"-4.083250000000039,52.399324599999794"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-16T11:37:50.917Z","","-5.6482475591436705","","5","MOTOROLA XT1068","","-25.491560303335305","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-91.45947732632649","","","","_bv3nqkrs8","Penparcau Survey 2016 - V1-3-16-06-2016 12h37m26s","Aline","No","<i>blank</i>","","Bird's foot trefoil,Grasses",,"No","",,,,,,,,,,,"-4.080401600000001,52.4044146"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-14T11:06:04.515Z","","5.698287232550476","","10","MOTOROLA XT1068","","-16.473557381782626","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-30.61993270955851","","","","_ldav49jg4","Penparcau Survey 2016 - V1-3-14-07-2016 12h05m58s","Chloe test","No","<i>blank</i>","","Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.083743299999992,52.401492699999785"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-15T11:37:16.624Z","","8.525011820092205","","-1","MOTOROLA XT1068","","-19.460448624700685","a0ea0520-3574-4371-b9a3-6af8c208632a.json","96.27017080406323","","","","_ztrsnavxm","Penparcau Survey 2016 - V1-3-15-06-2016 12h37m07s","A chamb","Yes","<br/><a href="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-15-06-2016 12h37m07s/1465990585327.jpg"><img src="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-15-06-2016 12h37m07s/1465990585327_thumb.jpg" style="width:100px;border:0;"></a>","3","Nettle,Ivy,Thistle,Dock or sorrel,Grasses",,"No","","Brown","Speckled Wood","Flying",,,,,,,,"-4.081895201121658,52.40792582845351"
"","5.0.2","","Penparcau Survey 2016 - V1-3",,"","15.199757837426514","","3","MOTOROLA XT1068","","-23.24986489698044","a0ea0520-3574-4371-b9a3-6af8c208632a.json","79.21420489930091","","","","_hribbnf5d","Penparcau Survey 2016 - V1-3-06-06-2016 13h12m37s","Chloe","No","<i>blank</i>","","Nettle",,,,,,,,,,,,,,"-4.068658100000038,52.404828800000104"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T13:34:08.871Z","","-6.551797916519025","","-1","MOTOROLA XT1068","","-7.951394604347963","a0ea0520-3574-4371-b9a3-6af8c208632a.json","131.17345516101472","","","","_jslub7gdf","Penparcau Survey 2016 - V1-3-20-07-2016 14h33m59s","CG","No","<i>blank</i>","","Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.068060921556996,52.402532430340294"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T13:38:34.374Z","","8.42696957719855","","-1","MOTOROLA XT1068","","-14.84654655733035","a0ea0520-3574-4371-b9a3-6af8c208632a.json","15.44448351538807","","","","_ki3kxg3xo","Penparcau Survey 2016 - V1-3-20-07-2016 14h38m27s","CG","No","<i>blank</i>","","Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.069498316919656,52.402736858183374"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-06T13:47:19.866Z","","10.236541966655157","","2200","MOTOROLA XT1068","","-22.883000068733423","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-123.73367160757833","","","","_h36kcivbq","Penparcau Survey 2016 - V1-3-06-06-2016 14h46m51s","Chloe","Yes","<i>blank</i>","2","Dock or sorrel",,"Yes",,"Brown","Speckled Wood","Resting,Flying","Urban","Built-up areas with green spaces","Yes",,,,,"-4.06865809999999,52.404828799999756"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-15T10:57:40.781Z","","7.143051107587063","","-1","MOTOROLA XT1068","","-37.28233145242073","a0ea0520-3574-4371-b9a3-6af8c208632a.json","6.899374717436749","","","","_6xswmlgag","Penparcau Survey 2016 - V1-3-15-06-2016 11h56m40s","A chamb","No","<i>blank</i>","","Grasses","Overgrown, lots of wild flowers, meadow","No","",,,,,,,,,,,"-4.076433936894274,52.40013047833066"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-09T10:01:29.319Z","","9.02527536547145","","-1","MOTOROLA XT1068","","-22.879885502471897","a0ea0520-3574-4371-b9a3-6af8c208632a.json","57.203329487571615","","","","_z59ut4sp9","Penparcau Survey 2016 - V1-3-09-06-2016 11h01m21s","Chloe","Yes","<br/><a href="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-09-06-2016 11h01m21s/1465466442376.jpg"><img src="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-09-06-2016 11h01m21s/1465466442376_thumb.jpg" style="width:100px;border:0;"></a>","1","Nettle,Ivy,Thistle,Dock or sorrel,Grasses",,"Yes","","Brown","Speckled Wood","Resting","Farmland",,"Yes",,,"Grazed field (sheep/cattle/horses etc.)",,"-4.080489062639129,52.40366327852606"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-14T10:35:28.374Z","","3.953680187384445","","36","MOTOROLA XT1068","","-20.335016781880384","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-105.06598596436811","","","","_8r2myju49","Penparcau Survey 2016 - V1-3-14-07-2016 11h35m19s","Chloe test","No","<i>blank</i>","","Thistle,Grasses",,"No","",,,,,,,,,,,"-4.08038849999996,52.39970130000005"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T13:23:16.326Z","","-9.315362891031999","","-1","MOTOROLA XT1068","","-2.345218662614044","a0ea0520-3574-4371-b9a3-6af8c208632a.json","77.65961286307099","","","","_bigdcgze6","Penparcau Survey 2016 - V1-3-20-07-2016 14h23m08s","CG","No","<i>blank</i>","","Nettle,Ivy,Grasses",,"No","",,,,,,,,,,,"-4.069655690138714,52.40086802303662"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-09T12:29:12.162Z","","6.044092026265405","","2099.9990234375","MOTOROLA XT1068","","-7.443096195183845","a0ea0520-3574-4371-b9a3-6af8c208632a.json","135.9708161094916","","","","_10p3upz4f","Penparcau Survey 2016 - V1-3-09-06-2016 13h29m05s","Chloe","No","<i>blank</i>","","Nettle",,"Yes","",,,,"Urban","Built-up areas with little to no green spaces","No",,,,,"-4.0725027999999694,52.40869750000006"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-14T10:58:47.782Z","","7.03962838317473","","18","MOTOROLA XT1068","","-30.691441375073957","a0ea0520-3574-4371-b9a3-6af8c208632a.json","24.088545532713596","","","","_djzyldhss","Penparcau Survey 2016 - V1-3-14-07-2016 11h58m40s","Chloe test","No","<i>blank</i>","","Bird's foot trefoil,Grasses",,"No","",,,,,,,,,,,"-4.083293499999971,52.40088879999977"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T14:26:16.232Z","","-0.11390795858258856","","-1","MOTOROLA XT1068","","-1.4804729577910594","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-65.85355575062307","","","","_918dep6lm","Penparcau Survey 2016 - V1-3-20-07-2016 15h26m00s","CG","No","<i>blank</i>","","Nettle,Ivy,Grasses",,"No","",,,,,,,,,,,"-4.074807376948035,52.40689797791138"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-19T11:38:20.450Z","","5.523772911048888","","15","MOTOROLA XT1068","","-14.13925827066073","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-90.86910309522727","","","","_j2pdvlcy0","Penparcau Survey 2016 - V1-3-19-07-2016 12h38m14s","CG","No","<i>blank</i>","","Nettle,Thistle,Burdock,Grasses",,"No","",,,,,,,,,,,"-4.081845300000016,52.39934420000024"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-21T14:52:17.136Z","","4.6258881955900595","","-1","MOTOROLA XT1068","","-14.493220871565592","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-112.70974628717775","","","","_74qx631br","Penparcau Survey 2016 - V1-3-21-06-2016 15h52m09s","Chloe new path","No","<i>blank</i>","","Ivy,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.082219833641107,52.402377024750685"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T15:48:08.704Z","","6.837935458305192","","-1","MOTOROLA XT1068","","-20.515492577866922","a0ea0520-3574-4371-b9a3-6af8c208632a.json","153.58155729939904","","","","_73n7jk3le","Penparcau Survey 2016 - V1-3-30-06-2016 16h47m51s","CG test","No","<i>blank</i>","","Ivy,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.066602156703395,52.4030389443795"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T13:27:18.125Z","","12.25454270127658","","-1","MOTOROLA XT1068","","-9.309124366998839","a0ea0520-3574-4371-b9a3-6af8c208632a.json","107.87631510969403","","","","_xd1i9tjls","Penparcau Survey 2016 - V1-3-20-07-2016 14h27m11s","CG","No","<i>blank</i>","","Bird's foot trefoil,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.069287250644536,52.401518342657646"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T15:19:41.916Z","","7.4211166464347444","","-1","MOTOROLA XT1068","","-19.713505425902365","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-14.491976069589358","","","","_f99jt31xp","Penparcau Survey 2016 - V1-3-30-06-2016 16h19m28s","CG test","No","<i>blank</i>","","Nettle,Ivy,Bird's foot trefoil,Thistle,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.059116503294618,52.40328307432976"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T14:06:11.572Z","","9.441719683129943","","-1","MOTOROLA XT1068","","-21.922583263875833","a0ea0520-3574-4371-b9a3-6af8c208632a.json","124.48250622742185","","","","_hl2ehv4lk","Penparcau Survey 2016 - V1-3-30-06-2016 15h06m00s","CG test","No","<i>blank</i>","","Nettle,Ivy,Dock or sorrel,Grasses",,"Yes","",,,,"Urban","Built-up areas with green spaces","No",,,,,"-4.067518871825004,52.40332928346705"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-14T10:15:11.451Z","","4.146688953611135","","17","MOTOROLA XT1068","","-34.632337582766255","a0ea0520-3574-4371-b9a3-6af8c208632a.json","9.174925663960074","","","","_tk6ndkr5m","Penparcau Survey 2016 - V1-3-14-07-2016 11h15m05s","Chloe test","Yes","<br/><a href="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-14-07-2016 11h15m05s/1468491252300.jpg"><img src="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-14-07-2016 11h15m05s/1468491252300_thumb.jpg" style="width:100px;border:0;"></a><a href="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-14-07-2016 11h15m05s/1468491265251.jpg"><img src="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-14-07-2016 11h15m05s/1468491265251_thumb.jpg" style="width:100px;border:0;"></a>","1","Grasses","Long grass, maybe grazed, some flowers","No","","Orange","Gatekeeper","Resting,Flying",,,,,,,,"-4.078603199999964,52.399448800000066"
